review,question,yes,no,explanation
"It would have been better to see the performance gains on more difficult text-classification tasks (non-GLUE), or underperforming models (non-BERT based).",Does the review address Result?,TRUE,FALSE,"This refers to Result, suggesting that the authors should show performance gains on more challenging tasks or underperforming models beyond GLUE and BERT-based models."
(4) Translation invariance : Uses a low rank decomposition of the word PMI matrix with an objective with includes bilingual alignment frequency components.,Does the review address Methodology?,TRUE,FALSE,"This refers to Methodology, describing the authors' use of a low-rank decomposition of the PMI matrix for translation invariance."
"Of course, it is valuable to see the great performance achieved by single-task finetuning for RoBERTa.",Does the review address Methodology?,TRUE,FALSE,"This refers to Methodology, praising the performance achieved by single-task finetuning for RoBERTa."
A closer look at evaluating the phrases in a subset of the evaluation set would be necessary to support the claims.,Does the review address Evaluation?,TRUE,FALSE,"This refers to Evaluation, suggesting that a closer look at evaluating phrases in the subset of the evaluation set is necessary for supporting the claims."
I would recommend the authors to at least assume the availability of some public data that is kept out of training and evaluations and to run all the baselines fairly in this setting.,Does the review address Evaluation?,TRUE,FALSE,"This refers to Evaluation, recommending the use of public data and fair baseline comparisons in the evaluation setting."
"As far as I know, this is indeed the first work for handling this task using binding-unbinding mechanism.",Does the review address Novelty?,TRUE,FALSE,"This refers to Novelty, acknowledging that this paper is the first to address the task using a binding-unbinding mechanism."
"How would it perform if LLM is not GPT-4, but rather those open-source alternatives like Llama.",Does the review address Result?,TRUE,FALSE,"This refers to Result, suggesting an evaluation of the model's performance using open-source LLM alternatives like Llama."
Using meta-learning for compositional generalization is reasonable.,Does the review address Methodology?,TRUE,FALSE,"This refers to Methodology, stating that using meta-learning for compositional generalization is a reasonable approach."
"In Figure 1, results with p ranges from 0.1 to 0.5 are shown.",Does the review address Result?,TRUE,FALSE,"This refers to Result, noting that results with a range of p values from 0.1 to 0.5 are shown in Figure 1."
Authors also used a discriminator reward signal to cope with sparse reward (dialog success rate) and better representation of the human evaluation.,Does the review address Evaluation?,TRUE,FALSE,"This refers to Evaluation, noting that the authors used a discriminator reward signal to address sparse rewards and improve human evaluation representation."
(2) The new proposed model in this paper has achieved better results than the previous work in many tasks on MSMARCO.,Does the review address Related Work?,TRUE,FALSE,"This refers to Related Work, comparing the proposed model to previous work on MSMARCO and demonstrating better performance."
(2) The new proposed model in this paper has achieved better results than the previous work in many tasks on MSMARCO.,Does the review address Result?,TRUE,FALSE,"This refers to Result, stating that the proposed model outperforms previous work in many tasks on MSMARCO."
It also compares different subword representation strategies and finds that syllable representations perform best (when not using BERT).,Does the review address Result?,TRUE,FALSE,"This refers to Result, discussing the comparison of subword representation strategies and finding that syllable representations perform the best when BERT is not used."
"Its not that I/readers dont believe you when we are *told*, but being *shown* makes it much more interesting and give people an appreciation for Fon tokenization challenges!",Does the review address Intuition/Justification/Motivation/Validation?,TRUE,FALSE,"This refers to Intuition/Justification/Motivation/Validation, suggesting that showing the challenges of Fon tokenization would make the claims more interesting and easier to appreciate."
How do the settings used in the experiments compare to those used for the analysis?,Does the review address Analysis?,TRUE,FALSE,"This refers to Analysis, questioning how the settings used in the experiments compare to those used in the analysis."
N-Bref has a number of components that it relies on to perform its decompilation.,Does the review address Methodology?,TRUE,FALSE,"This refers to Methodology, as it discusses the components N-Bref relies on for decompilation."
Although it turns out that additional components need to be introduced for good performance.,Does the review address Result?,TRUE,FALSE,"This refers to Result, noting that additional components are needed for achieving good performance."
"The idea, at the time the paper was originally written, was indeed very novel as there were not many audio language models around back in May.",Does the review address Novelty?,TRUE,FALSE,"This refers to Novelty, recognizing the paper's novelty in using audio language models, which were rare at the time of writing."
"To reduce the variance due to the sampling of masks, the authors propose a fully-explored masking strategy, where a text sequence is divided into a certain number of non-overlapping segments.",Does the review address Methodology?,TRUE,FALSE,"This refers to Methodology, describing the authors' proposed fully-explored masking strategy to reduce variance in sampling."
* One idea I had here: Could you define a natural task as one for which there exists a sparse linear model over the *logits* of p*( .,Does the review address Presentation?,FALSE,TRUE,"This sentence discusses an idea but does not address the clarity, structure, or organization of the paper."
- Perhaps adding more pre-trained LMs such as GPT-2 and different sizes of T-5.,Does the review address Methodology?,TRUE,FALSE,"This refers to Methodology, suggesting the inclusion of additional pre-trained language models like GPT-2 and different sizes of T-5."
"5.3 L638-639: ""unions of countries"" isn't a well defined concept.",Does the review address Definition/Description/Detail/Discussion/Explanation/Interpretation?,TRUE,FALSE,"This refers to Definition/Description/Detail/Discussion/Explanation/Interpretation, pointing out that the concept of ""unions of countries"" isn't well-defined."
"About type dependency graph: 1) Comparing to previous work (e.g, Allamanis et.al, ICLR 18), it seems the construction of the task specific graph is the major contribution, where the novelty is a bit limited.",Does the review address Contribution?,TRUE,FALSE,"This refers to Contribution, suggesting that the construction of the task-specific graph is the major contribution, though its novelty is limited compared to prior work."
"Though the paper promises faster training speeds in the introduction, Table 3 shows only modest (less than x2) speedups for training.",Does the review address Methodology?,TRUE,FALSE,"This refers to Methodology, noting that the claimed faster training speeds in the paper are only modest and not as significant as expected."
- The visualization section is only a minor contribution; there isn't really any innovation or findings about what works or doesn't work here.,Does the review address Presentation?,TRUE,FALSE,"This refers to Presentation, indicating that the visualization section does not contribute much in terms of innovation or findings."
* The paper doesn’t explain why learning a linear model directly on the context embeddings f(s) performs better than using the contextual mean embeddings.,Does the review address Methodology?,TRUE,FALSE,"This refers to Methodology, questioning the reasoning behind learning a linear model directly on context embeddings rather than using the contextual mean embeddings."
"Hence, it is hard to directly relate ""reducing the gap"" and ""improve the test-set performance"".",Does the review address Result?,TRUE,FALSE,"This refers to Result, highlighting the difficulty of relating the reduction in gap to actual improvement in test-set performance."
"As mentioned in the paper, the authors also used some in-house data, which I guess cannot be released to the public.",Does the review address Data/Task?,TRUE,FALSE,"This refers to Data/Task, referring to the use of in-house data that cannot be publicly released."
"Based on the analysis, recommendations on design of multilingual NMT architectures are proposed and their efficacy validated experimentally.",Does the review address Methodology?,TRUE,FALSE,"This refers to Methodology, stating that recommendations on the design of multilingual NMT architectures are proposed and validated through experiments."
"The paper here is only concerned with #1 and less concerned with #2, but certainly the previous work addresses #1.",Does the review address Related Work?,TRUE,FALSE,"This refers to Related Work, explaining that the paper focuses on one aspect (e.g., #1) while previous work addresses another aspect (#2)."
There are several parts to the method and there are I assume several differences in the architecture etc with baselines etc.,Does the review address Comparison?,TRUE,FALSE,"This refers to Comparison, noting that there are several differences in the method and architecture compared to baselines."
The hyperparameter search on \alpha in label smoothing is removed.,Does the review address Methodology?,TRUE,FALSE,"This refers to Methodology, pointing out that the hyperparameter search for α\alpha in label smoothing was removed."
"- reasonable initial experimental results demonstrating some ways to help models better use cross-text-chunk dependencies (put them into a contiguous text chunk), providing some hope that these results could make models better.",Does the review address Experiment?,TRUE,FALSE,"This refers to Experiment, noting the initial experimental results that show promising ways to improve model performance by using cross-text-chunk dependencies."
Is any care taken to handle this in training data?,Does the review address Methodology?,TRUE,FALSE,"This refers to Methodology, questioning whether the training data handling takes care of certain issues."
This paper studies why language model pre-training has been such an effective technique in improving downstream performance across a wide range of NLP tasks recently.,Does the review address Methodology?,TRUE,FALSE,"This refers to Methodology, explaining the study of why language model pre-training has been effective for improving performance on downstream NLP tasks."
"For example, besides the quantative improvements, does the rapid convergence and under-training still exist after applying RandomMask?",Does the review address Methodology?,TRUE,FALSE,"This refers to Methodology, questioning if issues like rapid convergence and under-training still persist after applying RandomMask."
weaknesses 1) Approaches are straightforward and lack originality.,Does the review address Novelty?,TRUE,FALSE,"This refers to Novelty, criticizing the paper for lacking originality in its approach."
"Of course, it is valuable to see the great performance achieved by single-task finetuning for RoBERTa.",Does the review address Result?,TRUE,FALSE,"This refers to Result, acknowledging the good performance achieved by single-task finetuning for RoBERTa."
"- Figure 1: unclear why certain input sizes have their accuracy going down, even though they have reached 100% in the earlier epochs.",Does the review address Result?,TRUE,FALSE,"This refers to Result, discussing the unclear relationship between input sizes and accuracy over time."
"I think this paper can reasonably be rejected, but I'd like to give actionable of constructive criticism, since I do think the work on this low resource language is important for the NLP community.",Does the review address Significance?,TRUE,FALSE,"This refers to Significance, emphasizing the importance of the work on a low-resource language for the NLP community."
"The first is selecting the most uncertain examples, and the second is making the CoT annotations longer.",Does the review address Result?,TRUE,FALSE,"This refers to Result, specifying changes or approaches that could impact the results, such as selecting uncertain examples and making CoT annotations longer."
Did you use dynamic masking as that was previous used in RoBERTa?,Does the review address Methodology?,TRUE,FALSE,"This refers to Methodology, asking if dynamic masking (used in RoBERTa) was employed in the paper."
"While it is hard to formally define meaningful comments, it would be insightful to at least calculate the document frequency of interleaved natural and programming language.",Does the review address Analysis?,TRUE,FALSE,"This refers to Analysis, suggesting that calculating document frequency could provide insight into meaningful comments."
Its current form doesn’t seem to give insight on how the proposed method really helps.,Does the review address Analysis?,TRUE,FALSE,"This refers to Analysis, pointing out that the current form of the paper lacks insight into how the proposed method is beneficial."
"Similar numbers are true for the rest of the tasks: 60.90 vs. 87 for OBQA, 71.01 vs. 90 for PIQA, and 63.20 vs.  89.70 for aNLI.",Does the review address Result?,TRUE,FALSE,"This refers to Result, comparing the performance on different tasks and providing quantitative results."
The experimental results mainly address similar networks with similar context lengths.,Does the review address Comparison?,TRUE,FALSE,"This refers to Comparison, noting that the experimental results are focused on similar networks with similar context lengths."
"Absent both kinds of keyphrases) is evaluated against baselines (which contains only ""present"" type of keyphrases).",Does the review address Evaluation?,TRUE,FALSE,"This refers to Evaluation, discussing the evaluation of different types of keyphrases against baselines."
It is unclear for readers the details of the selection.,Does the review address Presentation?,TRUE,FALSE,"This refers to Presentation, stating that the details of the selection process are unclear to readers."
About experiments: 1) I think one ablation study I’m most interested in is to simply run GNN on the AST (or simply use Allamanis et.al’s method).,Does the review address Experiment?,TRUE,FALSE,"This refers to Experiment, requesting a specific ablation study related to running GNN on the AST or using Allamanis et al.'s method."
"On the other hand, eq 7 should be the same as eq 5.",Does the review address Comparison?,TRUE,FALSE,"This refers to Comparison, pointing out that equations 7 and 5 should be the same."
Look forward to the author discussing in following version.,Does the review address Definition/Description/Detail/Discussion/Explanation/Interpretation?,TRUE,FALSE,"This refers to Definition/Description/Detail/Discussion/Explanation/Interpretation, as it suggests a discussion in the next version."
"While I think it's nice to analyze the connection between RM and DM, the math provided in the paper is simple, and the main contribution is just to add a baseline to the algorithm of Khalifa et al.",Does the review address Contribution?,TRUE,FALSE,"This refers to Contribution, suggesting that the paper's main contribution is adding a baseline to Khalifa et al.'s algorithm."
"- The paper also emphasizes sample efficiency, which is an essential problem in practical molecular design.",Does the review address Methodology?,TRUE,FALSE,"This refers to Methodology, mentioning the emphasis on sample efficiency, which is important in practical molecular design."
The other baselines all use the full template-based action space (except the DRRN) of size 10^8 - a auxiliary entropy loss is used there derived from the valid actions but it is not a hard constraint.,Does the review address Comparison?,TRUE,FALSE,"This refers to Comparison, comparing the use of a full template-based action space with other baselines."
Very well written manuscript with clear non-monotonic description of details.,Does the review address Presentation?,TRUE,FALSE,"This refers to Presentation, commenting on the clarity and quality of writing in the manuscript."
"* Theorem 2 is a restatement of past work, showing that transformers lie in logspace-uniform TC^0 * Theorem 3 assumes TC^0 \neq P / poly, and then derives that transformers cannot simulate any poly-time circuit.",Does the review address Theory?,TRUE,FALSE,"This refers to Theory, discussing theorems related to transformers and computational complexity."
Also helpful to look at [loopInvariant] and the related work mentioned there.,Does the review address Related Work?,TRUE,FALSE,"This refers to Related Work, suggesting looking at loopInvariant and the related work mentioned."
It seems like more quantitative analysis would be needed to determine how much the LM's attention is correlating empirically to factual knowledge or if there are other factors that are affecting the downstream improvements.,Does the review address Analysis?,TRUE,FALSE,"This refers to Analysis, suggesting that more quantitative analysis is needed to determine the correlation between LM's attention and factual knowledge."
I think this means that some amount of claim rewriting is required in addition to the changed baselines.,Does the review address Comparison?,TRUE,FALSE,"This refers to Comparison, stating that claim rewriting is necessary due to changes in the baselines."
"Weaknesses, suggested improvements and requested clarifications  1.",Does the review address Result?,FALSE,TRUE,This sentence does not provide information about results.
An additional ablation experiment trying different number of tokens to optimize could be illuminating (even for just 1 dataset).,Does the review address Experiment?,TRUE,FALSE,"This refers to Experiment, suggesting an additional ablation experiment with varying the number of tokens to optimize."
"As sort of an ensemble of expert models, the paper does not include any system-level ablation studies by comparing against other design choices.",Does the review address Ablation?,TRUE,FALSE,"This refers to Ablation, noting the absence of system-level ablation studies comparing different design choices."
The provided experiments are more like baselines for self-evaluation other than state-of-the-art performance.,Does the review address Comparison?,TRUE,FALSE,"This refers to Comparison, suggesting that the experiments mainly serve as baselines rather than showing state-of-the-art performance."
It would be good if the authors could provide some discussion around this observation.,Does the review address Definition/Description/Detail/Discussion/Explanation/Interpretation?,TRUE,FALSE,"This refers to Definition/Description/Detail/Discussion/Explanation/Interpretation, requesting further discussion to explain an observation."
"If it is the extension to multilingual embeddings, a few lines explaining the novelty would help.",Does the review address Novelty?,TRUE,FALSE,"This refers to Novelty, requesting clarification on the novelty of the extension to multilingual embeddings."
It is a bit difficult to understand the task definitions without first understanding the various constituents of the proof.,Does the review address Definition/Description/Detail/Discussion/Explanation/Interpretation?,TRUE,FALSE,"This refers to Definition/Description/Detail/Discussion/Explanation/Interpretation, as it discusses the clarity and understanding of task definitions in the proof."
"Especially because of the surprising magnitude by which this pruning degrades absolute performance, it is unfortunately necessary to try more pruning rates for a fair comparison.",Does the review address Result?,TRUE,FALSE,"This refers to Result, addressing how pruning affects performance and suggesting the need for a more thorough comparison with additional pruning rates."
"In Figure 1, results with p ranges from 0.1 to 0.5 are shown.",Does the review address Presentation?,TRUE,FALSE,"This refers to Presentation, simply noting the presentation of results with specific ranges of p in Figure 1."
"- Definition of meaning seems to defeat the whole purpose of this paper, as it allows for any gibberish/random sequence of tokens to still induce a meaning and possibly a set of many other gibberish sequences to be in their equivalent class.",Does the review address Definition/Description/Detail/Discussion/Explanation/Interpretation?,TRUE,FALSE,"This refers to Definition/Description/Detail/Discussion/Explanation/Interpretation, critiquing the definition of meaning in the paper and its implications."
Implementation details are only given for the vanilla BERT Are they similar to the EarlyBERT model as well?,Does the review address Methodology?,TRUE,FALSE,"This refers to Methodology, asking for clarification on whether the implementation details provided are similar to the EarlyBERT model."
"####Summary:  To tackle situations where compositionality is mostly required at inference time, the paper proposes a novel data augmentation method with an RNN based generator (recombination); to make the generator generate highly compositional patterns, the paper proposes a resampling method.",Does the review address Presentation?,TRUE,FALSE,"This refers to Presentation, summarizing the proposed method and its key components."
"- In Table 1, can you explain more explicitly (in caption and text) what “subset” and “class words” means?",Does the review address Presentation?,TRUE,FALSE,"This refers to Presentation, requesting clarification on the terms ""subset"" and ""class words"" in the caption and text of Table 1."
"What the authors can do is: you can sample some sentences from the test/development set and count how many comparative words are misused in the original model, among which how many are corrected by reranking.",Does the review address Analysis?,TRUE,FALSE,"This refers to Analysis, suggesting an approach to analyze the model's performance by examining comparative word misuse and reranking corrections."
They have evaluated their architecture based on (i) the language modelling test evaluated on PTB and FBIS and (ii) Chinese-English machine translation task on NIST MT02-08 evaluation sets.,Does the review address Methodology?,TRUE,FALSE,"This refers to Methodology, describing the evaluation of the architecture on specific tasks (language modeling and machine translation)."
"- The literature of DP in multi-modality is lacking, and therefore the work could be interesting  - There are several factually inappropriate usages of the notion of DP.",Does the review address Related Work?,TRUE,FALSE,"This refers to Related Work, discussing the lack of literature on DP in multi-modality and inappropriate usages of the term."
I realize that PENGI's checkpoint was probably not available when this paper was submitted but it is now.,Does the review address Significance?,TRUE,FALSE,"This refers to Significance, noting the importance of the PENGI checkpoint being available now and how it affects the paper's significance."
An additional ablation experiment trying different number of tokens to optimize could be illuminating (even for just 1 dataset).,Does the review address Data/Task?,TRUE,FALSE,"This refers to Data/Task, suggesting an additional ablation experiment to optimize the number of tokens using a specific dataset."
*  The claims regarding the 10x better data efficiency are not well supported and I would suggest the authors to compare with transformer models on standard LM benchmarks and potentially to some downstream tasks such as MT to make a stronger case.,Does the review address Methodology?,TRUE,FALSE,"This refers to Methodology, criticizing the claims regarding data efficiency and recommending comparisons with transformer models on standard benchmarks and downstream tasks."
The error analysis might be better to be a bit more quantitative.,Does the review address Analysis?,TRUE,FALSE,"This refers to Analysis, suggesting that the error analysis could benefit from being more quantitative."
- You provide the mapped ORCHID corpus in JSON format in the Supplementary Material.,Does the review address Data/Task?,TRUE,FALSE,"This refers to Data/Task, mentioning the availability of the ORCHID corpus in the Supplementary Material."
"Without the ablation studies on these two aspects, we cannot determine whether the performance improvement truly comes from the author's contribution or just longer CoT annotations.",Does the review address Ablation?,TRUE,FALSE,"This refers to Ablation, pointing out the lack of ablation studies to determine the true source of performance improvement."
The results on Split H are positive and they also conducted a range of ablation and error analysis.,Does the review address Result?,TRUE,FALSE,"This refers to Result, stating that the results on Split H are positive and mentioning conducted ablation and error analysis."
"I really like the research question and goals of this work, as it draws an interesting connection between transformers' ability to execute instructions (posed as circuits) and existing results analyzing transformers via circuits and classical work on universal circuits.",Does the review address Methodology?,TRUE,FALSE,"This refers to Methodology, expressing appreciation for the research question and the connection between transformers' ability to execute instructions and prior work on circuits."
The simple combination of the audio model and LLM does not seem to be novel.,Does the review address Methodology?,TRUE,FALSE,"This refers to Methodology, suggesting that the combination of the audio model and LLM is not novel."
"There's not much justification for it, especially given something simpler like a fixed window average could have been used.",Does the review address Intuition/Justification/Motivation/Validation?,TRUE,FALSE,"This refers to Intuition/Justification/Motivation/Validation, critiquing the lack of justification for a specific method and suggesting simpler alternatives."
"_ There are some missing citations that could me mentioned in related work as : Efficient Non-parametric Estimation of Multiple Embeddings per Word in Vector Space Neelakantan, A., Shankar.",Does the review address Related Work?,TRUE,FALSE,"This refers to Related Work, noting missing citations that should be included in the related work section."
Authors could have plugged their embedding strategy in LayoutLM to understand the impact of that particular component.,Does the review address Comparison?,TRUE,FALSE,"This refers to Comparison, suggesting that the authors could have tested their embedding strategy in LayoutLM to assess its impact."
"2016 [2] A syntactic neural model for general-purpose code generation, Yin and Neubig 2017 [3] Making Neural Programming Architectures Generalize via Recursion, Cai et al. 2017  ####Authors have engaged in the discussion, clarified questions about the paper and addressed comments in its newest revision.",Does the review address Related Work?,TRUE,FALSE,"This refers to Related Work, citing relevant previous work and noting that the authors have addressed questions in the latest revision."
"If not, it seems unfair to compare with PMO's best baseline REINVENT.",Does the review address Comparison?,TRUE,FALSE,"This refers to Comparison, pointing out the unfairness of comparing with PMO's best baseline REINVENT if not done properly."
"** Again, the performance improvement may come from two aspects.",Does the review address Result?,TRUE,FALSE,"This refers to Result, acknowledging that performance improvement could stem from multiple factors."
The authors have done further experiments and show that there are still gains on these tasks when model sized is increased significantly.,Does the review address Experiment?,TRUE,FALSE,"This refers to Experiment, noting the authors' further experiments showing performance gains with increased model size."
A thorough proofreading could enhance the clarity of writing and word choice.,Does the review address Presentation?,TRUE,FALSE,"This refers to Presentation, suggesting that proofreading could improve the manuscript's clarity and word choice."
"They do pre-train their model (BROS) on a large dataset with 11M documents, and then used such models to perform downstream tasks in four smaller datasets.",Does the review address Data/Task?,TRUE,FALSE,"This refers to Data/Task, describing the pre-training of a model (BROS) on a large dataset and its use on smaller downstream tasks."
Can the proposed theory help explain some of the successes of one architecture over others?,Does the review address Methodology?,TRUE,FALSE,"This refers to Methodology, questioning if the proposed theory can explain the success of one architecture over others."
"Specifically, I would expect authors provide more detailed recommendation for AL, DS, and multi-domain sampling in terms of sampling techniques, and population of different sources for certain application.",Does the review address Data/Task?,TRUE,FALSE,"This refers to Data/Task, asking for more detailed recommendations on sampling techniques and populations for specific applications."
May I know many questions are in each data split shown in Table 5?,Does the review address Presentation?,TRUE,FALSE,"This refers to Presentation, asking for clarification on the number of questions in each data split in Table 5."
- Performance with relatively little finetuning data are encouraging.,Does the review address Data/Task?,TRUE,FALSE,"This refers to Data/Task, mentioning that performance with minimal fine-tuning data is encouraging."
"However, they merely note that their data was annotated at the “relation” level rather than at the triple (relation, entity pair) level… but couldn’t Bordes et al. have done the same in their annotation?",Does the review address Related Work?,TRUE,FALSE,This refers to Related Work
I see this work more as an analysis on language-specific parameters for a particular LS-model rather than a novel architecture.,Does the review address Methodology?,TRUE,FALSE,The review mentions analysis of language-specific parameters rather than introducing a novel architecture.
"To me, D looks to be an important efficiency tradeoff.",Does the review address Methodology?,TRUE,FALSE,"The review mentions methodology, specifically addressing the importance of efficiency trade-offs in the model."
(ii) a new way to aggregate multiple inputs (using M-BERT) and several different decoding methods.,Does the review address Significance?,TRUE,FALSE,The review touches on the significance of the novel approach of aggregating inputs and decoding methods.
I’m not saying these problems aren’t important – especially type recovery (I think this problem is deeply important) – but that it should go further to demonstrate more dimensions of decompilation.,Does the review address Significance?,TRUE,FALSE,The review mentions the significance of type recovery but suggests the paper should explore more dimensions.
- The model uses two RNNs: a chain-based one and a knowledge guided one.,Does the review address Methodology?,TRUE,FALSE,"The review points to the methodology, detailing the use of two RNNs."
And there is no further explanation and ablation study on the design of the dynamic threshold.,Does the review address Definition/Description/Detail/Discussion/Explanation/Interpretation?,TRUE,FALSE,The review critiques the lack of explanation or ablation study on dynamic threshold design.
"Their goal is to reduce the amount of parameters and data needed, while improving (or maintaining) state-of-the-art performance.",Does the review address Methodology?,TRUE,FALSE,"The review mentions methodology, specifically addressing the goal of reducing parameters and data while maintaining performance."
"If that is the case, that should be made more explicit.",Does the review address Presentation?,TRUE,FALSE,The review asks for clearer presentation of the methodology.
"[5] FP8 Formats for Deep Learning, Micikevicius et al. 1- The paper is well-written and organized.",Does the review address Related Work?,TRUE,FALSE,"The review mentions the paper's presentation, noting it is well-written and organized."
"The experiments in the paper demonstrated the superiority of adding adversarial training to a self-supervision framework, in that significant improvements can be obtained for similar-sized networks.",Does the review address Methodology?,TRUE,FALSE,"The review discusses methodology, specifically the impact of adversarial training on self-supervision."
"* In the results section there is a typo: *""performances with a large margins of 2.32pp in""*.",Does the review address Presentation?,TRUE,FALSE,The review critiques the presentation due to a typo in the results section.
"In particular, using a carefully selected subset of ""prompt"" words, the authors observe that learning a linear predictor over the next word distributions of these words achieves performance close to a pre-trained GPT-2 model.",Does the review address Presentation?,FALSE,TRUE,"This sentence discusses the methodology involving ""prompt"" words and predictors, but does not address the clarity or organization of the paper."
"* Strength     * This paper proposes an interesting idea and interpretation to connect RM and DM paradigm     * This paper proposes a variance reduction method for DPG which demonstrates its improvement on performance, stability and sample efficiency * Weakness     * From my understanding, the baseline mostly comes from the observation in 3.3, which has limited technical novelty.",Does the review address Novelty?,TRUE,FALSE,"The review assesses the novelty of the paper, pointing out limited technical novelty due to baseline reliance."
"Why are the backbone models (RoBERTa and BERT, respectively) different in Table 1 and Table 2?",Does the review address Presentation?,TRUE,FALSE,The review raises a question regarding the presentation of results in different tables.
"It will be interesting to see the impact of the RNN and Copy RNN based model on automatic extraction of local or ""present"" type of key phrases.",Does the review address Significance?,TRUE,FALSE,The review refers to the significance of RNN-based models in automatic extraction of key phrases.
"Once more baselines are included, it is very possible that the performance will be surpassed.",Does the review address Comparison?,TRUE,FALSE,"The review provides a comparative analysis, noting that performance might be surpassed with additional baselines."
The authors try to interpret the design of the neural networks using the concepts in the proposed binding-unbinding theorybut are not convincible.,Does the review address Theory?,TRUE,FALSE,"The review addresses the theory behind the neural network design, suggesting that the interpretation is unconvincing."
It would be great if the authors discuss this or provide some supporting evidence about its correctness.,Does the review address Methodology?,TRUE,FALSE,The review calls for more discussion or evidence supporting the theoretical claims.
I had to go multiple times back-and-forward in this paper to understand what was new in it.,Does the review address Presentation?,TRUE,FALSE,"The review mentions presentation issues, noting difficulty in following the new contributions."
* The rationale behind the architectural choices for the self-attention component is not well explained or empirically verified.,Does the review address Methodology?,TRUE,FALSE,"The review mentions methodology, criticizing the lack of explanation or verification of architectural choices."
"It is not clear how this model would compare to other models using language specific parameters (sparsely gated mixture of experts (Lepikhin et al 2020), light-weight adapters (Bapna et al 2019)  ).",Does the review address Comparison?,TRUE,FALSE,The review suggests the need for comparison to other models using similar parameters.
"How would it perform if LLM is not GPT-4, but rather those open-source alternatives like Llama.",Does the review address Methodology?,TRUE,FALSE,"The review asks for clarification on how the model would perform with different LLMs, which touches on methodology."
"Or if they are measuring the probability assigned to the true image and not just accuracy, the name shoudl be changed from accuracy.",Does the review address Presentation?,TRUE,FALSE,The review points out a potential issue with terminology in the evaluation section.
"The presented method chooses action primitives such as ""PickAndPlace"" but does not need much training data (apart from the examples).",Does the review address Methodology?,TRUE,FALSE,The review mentions the methodology and the limited training data required for the presented method.
Details of training and dataset are logical and delicate.,Does the review address Data/Task?,TRUE,FALSE,The review appreciates the logical structure of the training and dataset details.
"Or, is the label distribution on the annotated subsets derived via vote-*k* indeed skewed for some tasks and the performance improvements are mainly coming from improvements on the labels that are well-represented?",Does the review address Result?,TRUE,FALSE,"The review questions the data distribution, suggesting the need for further clarification."
Pros:  - A new framework for understanding why learning how to predict the next word helps the downstream task.,Does the review address Methodology?,TRUE,FALSE,"The review discusses the methodology, emphasizing a novel framework for understanding downstream task improvement."
"I think authors wanted to say that even though BROS does not rely on visual features, it does outperform LayoutLM which, in turn, uses visual features.",Does the review address Presentation?,TRUE,FALSE,"The review highlights presentation, suggesting the authors’ intent regarding comparison with LayoutLM."
"Another problem is that there is only few qualitative results, and in both these two examples, predicted results cover the GT segments.",Does the review address Result?,TRUE,FALSE,"The review critiques the presentation of the results, noting the lack of qualitative diversity."
"The two datasets have some “toy flavor”, while SCAN great favors example combination (with recomb-2 performs much better than recomb-1), recomb-1 seem to perform better for morphological analysis dataset, leaving questions about how to choose the exact models in general.",Does the review address Data/Task?,TRUE,FALSE,"The review discusses data/task concerns, questioning the generalization of results across datasets."
"T-LLMs are trained with huge batches, and it can be hard to pick out all the information about one example from a batch.",Does the review address Methodology?,TRUE,FALSE,"The review mentions methodology, pointing out the challenges with large batch training."
"FLOPS is a measure of computer performance, while arithmetic intensity is the ratio of total floating-point operations to total data movement.",Does the review address Result?,TRUE,FALSE,"The review briefly mentions performance metrics, particularly in the context of result analysis."
"3) The experimental results reported are validated on a single dataset, and no human evaluation and error analysis.",Does the review address Evaluation?,TRUE,FALSE,"The review points to limitations in the experimental validation, lacking human evaluation and error analysis."
In Proceedings of the 6th Workshop on Asian Translation (pp.,Does the review address Related Work?,TRUE,FALSE,The review refers to related work.
"As far as I know, this is indeed the first work for handling this task using binding-unbinding mechanism.",Does the review address Data/Task?,TRUE,FALSE,"The review discusses data/task novelty, highlighting the use of binding-unbinding in this work."
"Ablation studies on the varying parameter counts of these two components would be valuable, if possible.",Does the review address Ablation?,TRUE,FALSE,The review calls for more ablation studies to assess the impact of varying parameters.
"I appreciate that the authors do not read too much into it and focus more on the analysis of the results, but one thing that remains unanswered in this paper is how the proposed method fairs against multilingual baselines that utilize (roughly) the same number of parameters; currently, the best models outperform the LS baseline by ~28M and ~10M parameters on OPUS-100 and WMT-14 respectively.",Does the review address Analysis?,TRUE,FALSE,The review asks for a comparison to multilingual baselines to substantiate the model's performance.
The performance is impressive and could be a better baseline for the future work.,Does the review address Result?,TRUE,FALSE,The review acknowledges the strong performance and potential future relevance of the work.
"Also, what is the meaning of the two segments of ""suppress""?",Does the review address Presentation?,TRUE,FALSE,The review questions the clarity of terminology used in the presentation.
Is there any reason to use a static attention for all words?,Does the review address Methodology?,TRUE,FALSE,The review raises a methodological question regarding the use of static attention across words.
"The paper in general is well-written and easy to follow, the qualitative analysis and the additional diagrams in the appendix illustrating the variations in policies are appreciated.",Does the review address Presentation?,TRUE,FALSE,"The review praises the presentation, particularly the qualitative analysis and diagrams."
"The evaluation results are based on the authors' implementations, for both baseline and the proposed method.",Does the review address Comparison?,TRUE,FALSE,"The review touches on comparison, noting the use of the authors' own implementations for evaluation."
