"Experiments show that the induced ""best-first"" order outperforms fixed orders, which verifies the motivation of the paper` 4.",Does the review address Result?,TRUE,FALSE,Discusses experimental results.
Theoretical analysis is provided to demonstrate the effectiveness of the proposed method under a greedy search algorithm.,Does the review address Presentation?,FALSE,TRUE,"Refers to theoretical analysis, not presentation."
"In its current form, the two arguments (input query and output sequence translated from a logic form) are interchangeable.",Does the review address Methodology?,TRUE,FALSE,Discusses method's argument structure.
The findings from the analysis are an important addition to the understanding of the role of language specific parameters in multilingual NMT.,Does the review address Methodology?,TRUE,FALSE,Refers to analysis of method parameters.
"I recommend this paper for acceptance, though I encourage the authors to revise their paper to make this the focus of the story, rather than the vaguely defined notion of “concept”.",Does the review address Definition/Description/Detail/Discussion/Explanation/Interpretation?,TRUE,FALSE,Suggests clearer explanation of concepts.
The main weakness of the paper is that it is mainly based on further tuning the existing BERT model and lacks novel contribution in model architecture.,Does the review address Novelty?,TRUE,FALSE,Notes lack of novelty in architecture.
"Therefore, the training is stable and guarantee to converge.",Does the review address Methodology?,TRUE,FALSE,Refers to the stability and convergence of the method.
Strengths: The paper is well-written with clear motivations and structure.,Does the review address Intuition/Justification/Motivation/Validation?,TRUE,FALSE,Highlights clear motivations.
"- The authors have evaluated their models on multiple settings, proving that their models trained on Wikipedia can potentially generalize to multiple downstream tasks.",Does the review address Data/Task?,TRUE,FALSE,Refers to task generalization.
"However, there are insufficient experiments and comparison to previous work to convince me that the paper’s contributions are novel and impactful.",Does the review address Contribution?,TRUE,FALSE,Questions the novelty and impact of contributions.
I also encourage the authors to simplify the experiment described in section 3.1 to make it more clear.,Does the review address Presentation?,TRUE,FALSE,Suggests improving clarity of presentation.
"The motivation is to leverage unimodal data, which are assumed easier to obtain than image-text pairs.",Does the review address Data/Task?,TRUE,FALSE,Refers to leveraging unimodal data for tasks.
"One novel finding of this paper is that the distribution of the next word, conditional on the context, can provide a strong discriminative signal for the downstream task.",Does the review address Data/Task?,TRUE,FALSE,Discusses task-related findings.
"A lot of attention/space is dedicated to locality and symmetry properties of positional encodings, which from my understanding, isn’t very novel and has been explored in previous work.",Does the review address Novelty?,TRUE,FALSE,Questions the novelty of positional encoding exploration.
The empirical study that compares the prediction ensemble with the prompt ensemble is quite interesting and can inspire many related fields.,Does the review address Methodology?,TRUE,FALSE,Refers to a methodological comparison.
About experiments: 1) I think one ablation study I’m most interested in is to simply run GNN on the AST (or simply use Allamanis et.al’s method).,Does the review address Ablation?,TRUE,FALSE,Suggests a specific ablation study.
"I appreciate that the authors do not read too much into it and focus more on the analysis of the results, but one thing that remains unanswered in this paper is how the proposed method fairs against multilingual baselines that utilize (roughly) the same number of parameters; currently, the best models outperform the LS baseline by ~28M and ~10M parameters on OPUS-100 and WMT-14 respectively.",Does the review address Methodology?,TRUE,FALSE,Questions parameter usage in method comparisons.
W: - Human evaluation is missing and could add more insights to the interactive process.,Does the review address Evaluation?,TRUE,FALSE,Highlights the absence of human evaluation.
Could you explain more precisely what exactly is new?,Does the review address Novelty?,TRUE,FALSE,Requests clarification on novelty.
"Theoretically, they showed that synchronized updates to the low-level and high-level policy may never converge, yet asynchronized updates guarantees convergence.",Does the review address Theory?,TRUE,FALSE,Refers to theoretical convergence.
This paper is an interesting application of a data augmentation or self-supervised learning type of approach for tactic based theorem proving.,Does the review address Data/Task?,TRUE,FALSE,Discusses a task-related approach.
Authors also used a discriminator reward signal to cope with sparse reward (dialog success rate) and better representation of the human evaluation.,Does the review address Methodology?,TRUE,FALSE,Refers to a method involving a reward signal.
"I also appreciate that due care has been taken to present the work as understanding a phenomenon, to avoid any misconceptions about a new method being proposed.",Does the review address Presentation?,TRUE,FALSE,Compliments presentation clarity.
- The experimental results are thorough and solid.,Does the review address Result?,TRUE,FALSE,Praises the thoroughness of results.
"Therefore, it is necessary to compare OTTER and CLIP on the same-scaled datasets.",Does the review address Comparison?,TRUE,FALSE,Suggests comparison on same datasets.
"For the transferability coefficient proposed in Section 5.1, is it possible to measure it in experiments?",Does the review address Experiment?,TRUE,FALSE,Proposes measuring transferability in experiments.
"The annotations from [1] are very simple and short, only including some easy examples as in-context examples.",Does the review address Data/Task?,TRUE,FALSE,Refers to the simplicity of annotations.
"The main limitation to me is that, the two novel pre-training tasks proposed in this paper are specific for Wikipedia and they are less effective than the ICT strategy (as shown in Table 5).",Does the review address Methodology?,TRUE,FALSE,Discusses pre-training task methods.
It shows that BERT was significantly undertrained and propose an improved training recipe called RoBERTa.,Does the review address Methodology?,TRUE,FALSE,Refers to improved training methods.
"There are several follow-up results built on these two results, such as a new loss objective for predicting the downstream task, but to the best of my understanding, these two results are the main claims of this paper.",Does the review address Data/Task?,TRUE,FALSE,Mentions downstream tasks.
This seems to contradict findings from Brown et al where larger models did better on essentially all tasks.,Does the review address Result?,TRUE,FALSE,Compares results with prior findings.
"2) The proposed method outperforms other SOTA models in offline and interactive online settings, MultiWOZ and ConvLab respectively.",Does the review address Result?,TRUE,FALSE,Highlights performance improvements.
"Also, I think putting the english translation in a different font or color would be greatly helpful to our eyes.",Does the review address Presentation?,TRUE,FALSE,Suggests improving visual clarity.
I understand that LMU might have limited capacity but this is not specifically discussed and it is unclear how each component contributes to the end performance.,Does the review address Contribution?,TRUE,FALSE,Questions individual contributions of components.
This work has the potential to set a precedent in the fusion of quantum computing with graph transformers.,Does the review address Methodology?,TRUE,FALSE,Refers to the fusion method.
"Reasons for Score ----------------- The idea proposed in the paper is novel and exciting, but I have some concerns about whether the gains promised by the theoretical analysis can be realized while maintaining modeling quality.",Does the review address Theory?,TRUE,FALSE,Questions the theoretical claims.
- The experimental analysis focuses exclusively on known computer vision datasets that do not differ from the training distribution of CLIP.,Does the review address Methodology?,TRUE,FALSE,Notes limited experimental scope.
"* ""By achieving the best, these results prove that BROS"" this sentence can be improved.",Does the review address Result?,TRUE,FALSE,Refers to how results are stated.
"2) The proposed method outperforms other SOTA models in offline and interactive online settings, MultiWOZ and ConvLab respectively.",Does the review address Presentation?,FALSE,TRUE,"Focuses on results, not presentation."
"However, only one member (alpha=0.5) from the family has been evaluated in the experiments, and it does not achieve the best performance in most experiments.",Does the review address Result?,TRUE,FALSE,Discusses experimental outcomes.
3) The ablation study and visualization analysis of the experimental results are sufficient.,Does the review address Analysis?,TRUE,FALSE,Refers to ablation and analysis.
"According to my understanding, at least there should be some direct connections between the parameters in the encoder and decoder.",Does the review address Methodology?,TRUE,FALSE,Suggests method improvements.
However in experiment only 300 projects are involved.,Does the review address Experiment?,TRUE,FALSE,Refers to limited experimental scale.
"### Major issue 1 The paper ""**theoretically**"" analyzes the hyper-parameter selection process in Section 3.1 and provides experimental validation in Section 5.1.",Does the review address Methodology?,TRUE,FALSE,Refers to hyper-parameter analysis.
"They show improved total performance in MultiWoz dataset compared to recent, relevant baselines.",Does the review address Comparison?,TRUE,FALSE,Mentions comparisons with baselines.
"The experments are fairly convincing, although it is not entirely surprising that this approach works, and to repeat, the basic idea of extracting additional training data in this way is not entirely new.",Does the review address Experiment?,TRUE,FALSE,Refers to experimental findings.
What is the result if we directly learn to match input and logic forms?,Does the review address Result?,TRUE,FALSE,Asks about results of a specific method.
"Based on the large-scale training data and the proposed visual expert module, the proposed method achieves a number of state-of-the-art results across a wide range of vision-language tasks.",Does the review address Methodology?,TRUE,FALSE,Refers to a specific training approach.
"The main limitation to me is that, the two novel pre-training tasks proposed in this paper are specific for Wikipedia and they are less effective than the ICT strategy (as shown in Table 5).",Does the review address Data/Task?,TRUE,FALSE,Discusses dataset specificity and tasks.
This is very promising to simplify the construction of highly tuned task-specific neural pipelines and improve the multimodal and multi-task problems.,Does the review address Result?,TRUE,FALSE,Highlights positive outcomes of the approach.
Clarification on the task setting: Is it the case that the agent's current utterance does not decide what the next user utterance is?,Does the review address Methodology?,TRUE,FALSE,Questions task-specific methodology.
"- Well Structured Experiments sections with 4 RQs and results that confirm each of the hypotheses  - Reproducibility and Transparency in reporting of experiments in terms of available source code, dataset information, details about human evaluation, generation examples.",Does the review address Experiment?,TRUE,FALSE,Refers to experiment structure and reproducibility.
"(3) In the experiment about linguistic similarity, it appears that the capacity schedule is the same across languages and the authors conclude from this that the schedule has little to do with linguistic characteristics.",Does the review address Experiment?,TRUE,FALSE,Discusses results from a specific experiment.
"(In particular, pre-training on emergent language performs on average better than synthetic hierarchical data, but not quite as well as a different natural language, and all of these pre-training methods do better than training from scratch.)",Does the review address Methodology?,TRUE,FALSE,Refers to pre-training methods used.
"(2) Specifically, in the encoder side, the M-BERT model is leveraged to jointly encode the $x,tx,ty$.",Does the review address Presentation?,TRUE,FALSE,Explains encoding specifics.
**Limited technical novelty and incremental empirical gains**.,Does the review address Novelty?,TRUE,FALSE,Notes the limited novelty of the paper.
Do you learn a vector of each tag of BIOES and then take a weighted sum of these vectors with predicted probabilities as weights?,Does the review address Presentation?,TRUE,FALSE,Asks for clarification on how tags are represented.
"Altogether, I think this paper makes an interesting contribution to the question of: How can we get the most pretraining signal from unstructured data using off-the-shelf tools?",Does the review address Methodology?,TRUE,FALSE,Refers to pretraining techniques and tools.
"In practice, the authors use nouns and verbs as their concepts, which is fine in terms of pretraining objectives, but surely does not capture the generality of concepts.",Does the review address Methodology?,TRUE,FALSE,Discusses the method's conceptual limitations.
Could you explain the significance of this result again?,Does the review address Result?,TRUE,FALSE,Refers to the significance of the result.
"For checking the generalization of the method and better comparison w/ InDIGO (though InDIGO also conducted on MSCOCO, Django and the current comparison is sufficiently fair), I would like to increase my rating if seeing more experiments on large scale machine translation benchmarks as those in InDIGO.",Does the review address Methodology?,TRUE,FALSE,Suggests extending the method's evaluation.
*  The evaluation focuses on comparing with an empirical law learned on a different experimental configuration and there is a concern about how comparable are the results to the ones obtained in this study and the validity of the conclusions.,Does the review address Evaluation?,TRUE,FALSE,Questions the comparability and validity of evaluation results.
CALM shows better results with less data than the base model.,Does the review address Result?,TRUE,FALSE,Refers to the results achieved by CALM.
"It provided me with a much more thoughtful explanation for why language model pre-training improves downstream task performance, beyond simply “it helps learn good general representations of language using large amounts of unlabeled text data” (my previous reasoning).",Does the review address Methodology?,FALSE,TRUE,"Discusses pretraining benefits, not method details."
The paper is well-written and the idea is well-motivated.,Does the review address Intuition/Justification/Motivation/Validation?,TRUE,FALSE,Highlights strong motivation behind the work.
Strengths: - The algorithms presented here are relatively straightforward but surprisingly effective.,Does the review address Methodology?,TRUE,FALSE,Refers to the effectiveness of the presented algorithms.
"Although the authors identify three potential challenges -- rapid convergence, the risk of under-training, and the potential for sparse attention -- they do not adequately explain how RandomMask addresses or mitigates these issues.",Does the review address Methodology?,TRUE,FALSE,Discusses unresolved methodological issues.
"If so, does the global node $V_g$ connect to all the sub fact nodes?",Does the review address Definition/Description/Detail/Discussion/Explanation/Interpretation?,TRUE,FALSE,Asks for clarification on the connection between nodes.
"Overall this paper tackles a nice application of GNN, which is the type prediction problem that utilizes structural information of the code.",Does the review address Methodology?,TRUE,FALSE,Refers to the use of GNN for type prediction.
"- Strengths: This paper has high originality, proposing a fundamentally different way of predicting words from a vocabulary that is more efficient than a softmax layer and has comparable performance on NMT.",Does the review address Methodology?,TRUE,FALSE,Highlights a new prediction method.
"They show improved total performance in MultiWoz dataset compared to recent, relevant baselines.",Does the review address Data/Task?,TRUE,FALSE,Mentions the MultiWoz dataset and performance.
"Your work is so similar to much of this work that you should really cite and establish novelty wrt at least some of them as early as the introduction -- that's how early I was wondering how your work differed, and it was not made clear.",Does the review address Novelty?,TRUE,FALSE,Suggests establishing novelty compared to existing work.
The experiments are conducted on datasets from questions answering and sentiment analysis.,Does the review address Experiment?,TRUE,FALSE,Describes experiments conducted on specific datasets.
"The paper claims that Balance Beam is ""an workflow to optimize the trade-off between latency and throughput performance of LLMs"".",Does the review address Presentation?,TRUE,FALSE,Refers to how the paper presents Balance Beam.
3) The ablation study and visualization analysis of the experimental results are sufficient.,Does the review address Presentation?,TRUE,FALSE,Comments on result presentation clarity.
"**Weaknesses**:   (1) Even though it is the first time such a method is applied in the context of NMT, the idea is not as much novel in the broader context of deep learning.",Does the review address Novelty?,TRUE,FALSE,Questions the broader novelty of the method.
The current paper only indicates that a small gap gives more consistency between the true objective and the optimized objective defined on the training set: they can be still far away from the expected posterior over data distribution.,Does the review address Data/Task?,TRUE,FALSE,Discusses the consistency gap in training objectives.
"However, only one member (alpha=0.5) from the family has been evaluated in the experiments, and it does not achieve the best performance in most experiments.",Does the review address Experiment?,TRUE,FALSE,Refers to the evaluation of one specific setup.
The experiments are conducted on datasets from questions answering and sentiment analysis.,Does the review address Analysis?,FALSE,TRUE,Describes datasets but not analysis.
It is better to compare with more demonstration selection methods such as similarity-based and diversity-based methods which are widely used in practice.,Does the review address Comparison?,TRUE,FALSE,Suggests comparisons with other methods.
"- The experiments contain two setups, one is offline response evaluation via MultiWOZ, and another is interactive simulation via ConvLab.",Does the review address Experiment?,TRUE,FALSE,Describes the two experimental setups.
"Related Work: Contrastive learning - Under an unsupervised setting, ontrastive -> contrastive  Overall:  This work highlights the importance of incorporating contrastive training for data augmentation.",Does the review address Data/Task?,TRUE,FALSE,Refers to data augmentation through contrastive training.
Presumably this is because much of the training iteration time is consumed by other parts of the network.,Does the review address Methodology?,TRUE,FALSE,Discusses computational aspects of the training method.
One of the important motivations of multi-modal multi-task learning mentioned was to achieve better or on-par performance with a single model (and supposedly fewer computations) which is crucial for devices with limited computing resources.,Does the review address Data/Task?,FALSE,TRUE,Discusses motivation but does not mention specific data or tasks.
This is to verify and support the usage of proposed type dependency graph.,Does the review address Experiment?,TRUE,FALSE,Mentions the experimental purpose to validate the graph.
"The two datasets have some “toy flavor”, while SCAN great favors example combination (with recomb-2 performs much better than recomb-1), recomb-1 seem to perform better for morphological analysis dataset, leaving questions about how to choose the exact models in general.",Does the review address Methodology?,TRUE,FALSE,Discusses dataset and model selection methodologies.
"For instance, they ask how different amounts of data influence model behavior or if their data sampling method can react to task difficulty.",Does the review address Evaluation?,TRUE,FALSE,Refers to how evaluation relates to data and task difficulty.
"In experiments, mainly accuracy is shown, but since the major motivation to reduce gradient variance, why not show some comparison of gradient variance of MLM and MLM-FE?",Does the review address Comparison?,TRUE,FALSE,Suggests a comparison of gradient variance.
"For example, by selecting the most complex examples, the performance of ChatGPT (i.e., gpt-3.5-turbo) can easily achieve more than 80% accuracy (without self-consistency) compared to the number 77.1% in Table 1.",Does the review address Result?,TRUE,FALSE,Highlights performance outcomes in Table 1.
"Without the experimental results using the same training settings, I do not think the authors are able to prove the superiority of OTTER over CLIP fully.",Does the review address Methodology?,TRUE,FALSE,Critiques lack of comparable experimental settings.
Questions:  * How can we be sure that the specific power law derived from a different experimental configuration in Kaplan et al. (2020) corresponds to the empirical law that can be derived for transformers in this particular evaluation setting?,Does the review address Methodology?,TRUE,FALSE,Questions the methodology of deriving power laws.
"They show that, especially in small-data regimes, pre-training on an emergent language can yield significant performance boosts in both tasks.",Does the review address Data/Task?,TRUE,FALSE,Refers to tasks and data context.
Cons: Some of the claims are not quite accurate even when compared to the works already cited here - 1.,Does the review address Result?,TRUE,FALSE,Highlights inaccuracies in reported results.
"It is hard to tell what are the standalone contributions of the paper, and what is coming from other works.",Does the review address Contribution?,TRUE,FALSE,Questions the paper’s distinct contributions.
"Furthermore, when there is a gap between the empirical results and the theoretical results (e.g., validation of Lemma 4.3 at the end of Section 4), the paper makes these limitations clear, which I appreciated very much as a reader (paper does not over-claim its contributions).",Does the review address Theory?,TRUE,FALSE,Discusses theoretical validation and limitations.
"The authors should make it clear that on different evaluation sets, the scores differs.",Does the review address Evaluation?,TRUE,FALSE,Refers to clarity in evaluation sets.
"Terms such as θ, t, δ, and especially the adjacency matrix A, which are crucial for understanding the method, require clear definitions and contextual usage within the proposed quantum framework.",Does the review address Methodology?,TRUE,FALSE,Discusses crucial method definitions.
"Therefore, I think it is very necessary to supplement this experiment.",Does the review address Experiment?,TRUE,FALSE,Suggests adding an experiment.
And they show this technique improves accuracy in downstream tasks.,Does the review address Result?,TRUE,FALSE,Highlights accuracy improvements.
The problem is a terrific one and the application of the recursive models seems like a contribution to this problem.,Does the review address Presentation?,FALSE,TRUE,"Refers to the problem, not presentation clarity."
Enhancing the paper with the aforementioned suggestions could substantially improve its impact and reception by the research community.,Does the review address Significance?,TRUE,FALSE,Suggests improvements to increase impact.
* I think there should be more discussion about the implications of Proposition 2.2.,Does the review address Definition/Description/Detail/Discussion/Explanation/Interpretation?,FALSE,TRUE,Asks for more discussion of implications.
- The proof technique (pre-training performance $\to$ covariance of pre-training errors $\to$ covariance of downstream errors $\to$ downstream performance) is itself interesting.,Does the review address Methodology?,FALSE,TRUE,Highlights the proof technique as part of the method.
"Of course, it is valuable to see the great performance achieved by single-task finetuning for RoBERTa.",Does the review address Data/Task?,FALSE,TRUE,Refers to a specific task (finetuning for RoBERTa).
"The authors use objectives which capture both generative and discriminative information, which some have suggested contain mutually beneficial signal but have not been unified in a single training method.",Does the review address Methodology?,TRUE,FALSE,Refers to the combined training approach.
- The original option framework assumes given options.,Does the review address Methodology?,TRUE,FALSE,Refers to the structure of the framework.
"335: consider defining GPGPU Table 3: Highlight the best BLEU scores in bold Equation 15: remind the reader that q is defined in equation 6 and b is a function of w. I was confused by this at first because w and h appear on the LHS but don't appear on the right, and I didn't know what b and q were.",Does the review address Definition/Description/Detail/Discussion/Explanation/Interpretation?,TRUE,FALSE,Points out missing definitions and clarifications.
The authors take time to implement and evaluate several prominent baselines.,Does the review address Evaluation?,TRUE,FALSE,Refers to evaluating baselines.
"> However, in every task except CommonGEN the authors do not discuss any methods that are even close to the state of the art.",Does the review address Presentation?,TRUE,FALSE,Refers to missing discussion on relevant methods.
This paper suggestsan intermediate training regime that can be used between pretraining and the end-task finetuning.,Does the review address Methodology?,TRUE,FALSE,Refers to a new training regime.
"* Why does the EC pre-training use |V| = 4035, as opposed to 50 that's used in the other tasks and the fine-tuning corpora?",Does the review address Methodology?,TRUE,FALSE,specific methodological choice regarding the vocabulary size used in pre-training
"The in-depth experimental analysis of the BERT pretraining process in this paper answers many open questions (e.g., the usefulness of NSP objective) and also provide some guidance in how to effectively tweak the performance of pretrained model (e.g., large batch size).",Does the review address Result?,TRUE,FALSE,Highlights findings on BERT pretraining.
"While the authors say that they use vocabulary permutation, it is not clear what the size of the vocabulary is.",Does the review address Presentation?,TRUE,FALSE,Refers to clarity of information presentation.
Were there perhaps some poor datasets that happened to be in the held-in split (since the held-out tasks don't seem to have the same trend)?,Does the review address Data/Task?,TRUE,FALSE,Questions dataset splits.
"In this way, the conclusion is only supported by the empirical observations but not the presented theoretical analysis.",Does the review address Analysis?,TRUE,FALSE,Critiques lack of analysis to support conclusions.
"To alleviate the difficulty of optimizing discrete latent variables, the authors propose to cast it as a one-step Markov Decision problem and optimize it using the policy gradient.",Does the review address Methodology?,TRUE,FALSE,Describes a proposed optimization method.
(2) Equation 2 and 3 use the same graph encoder $F_{G}$.,Does the review address Methodology?,TRUE,FALSE,Mentions specific details of the method used.
Weaknesses:   - The empirical study is not convincing by only evaluating BERT-Tiny.,Does the review address Methodology?,TRUE,FALSE,Discusses evaluation choices within the method.
* The rationale behind the architectural choices for the self-attention component is not well explained or empirically verified.,Does the review address Definition/Description/Detail/Discussion/Explanation/Interpretation?,TRUE,FALSE,Asks for explanation of architectural choices.
The result presented in Table 4 don't match the description in Section 4.3:  - It's not true that the pRNN outperforms both PBSMT and Enc-Dec model.,Does the review address Definition/Description/Detail/Discussion/Explanation/Interpretation?,TRUE,FALSE,Critiques inconsistency between results and explanation.
It will be good to rewrite highlighting the contributions.,Does the review address Contribution?,TRUE,FALSE,Suggests emphasizing contributions.
"Since the selective annotation is based entirely on similarities derived from sentence embeddings, there is nothing explicit ensuring that the label distribution over the selected subset is not skewed.",Does the review address Presentation?,TRUE,FALSE,Critiques clarity of annotation approach.
The authors suggest that their method captures more commonsense knowledge by being focused on capturing knowledge about “concepts”.,Does the review address Methodology?,TRUE,FALSE,Highlights the focus of the proposed method.
"The result section cannot be simply presenting a table without explanation:  - Still on the result sections, although it's clear that BLEU and perplexity are objective automatic measure to evaluate the new architecture.",Does the review address Definition/Description/Detail/Discussion/Explanation/Interpretation?,TRUE,FALSE,Critiques lack of explanation for results presented.
"Without the ablation studies on these two aspects, we cannot determine whether the performance improvement truly comes from the author's contribution or just longer CoT annotations.",Does the review address Data/Task?,FALSE,TRUE,"It discusses ablation studies, not dataset or task details."
Summary: + Appealing theoretical contributions + Empirical results are encouraging + The use of discriminator for reward shaping in addition to task success rate is interesting  - Writing and explanation can be improved.,Does the review address Contribution?,TRUE,FALSE,It highlights the paper’s contributions.
"In particular, you are comparing a small GRU LM to a larger transformer LM, where the latter is, as you mention, a much more powerful model.",Does the review address Comparison?,TRUE,FALSE,It compares models of different capacities.
"Other concerns along these lines: all of this paper's results are averaged over 3 runs while the other baselines are over 5 runs - an indication of variance would be useful to assess whether the differences are significant, especially since some of the margins quite small (23 on MC-LAVE-RL vs 22.8 for the next best on Ludicorp) added to the fact that hyperparameters are different for each game - does that imply that the authors tuned the hyperparameters for each game?",Does the review address Significance?,FALSE,TRUE,"It discusses result variability, not overall impact."
"The result section cannot be simply presenting a table without explanation:  - Still on the result sections, although it's clear that BLEU and perplexity are objective automatic measure to evaluate the new architecture.",Does the review address Result?,TRUE,FALSE,It critiques the result presentation and measures.
"Rules may be ""outdated"" because they are inefficient for certain languages with reams of available data and scads of phenomena that don't fit.",Does the review address Methodology?,FALSE,TRUE,"It critiques rules, not the method itself."
The methodology is explained clearly and experiments are executed with a considerable amount of detail.,Does the review address Presentation?,TRUE,FALSE,It compliments the clarity of explanation and detail.
"Does the definition of ""event word""s here come from any particular previous work that motivates it?",Does the review address Related Work?,TRUE,FALSE,It asks for a link to previous work.
"Then, taking inspiration from recent work that shows that many downstream tasks can be reframed as sentence completion tasks, it defines a “natural task” as one on which a sparse linear model over the output of the “true” language model (next word probability distribution, conditioned on context) attains strong performance.",Does the review address Data/Task?,TRUE,FALSE,It provides a definition related to task formulation.
Are these rather the ppl resulting from training an LM on the full dataset?,Does the review address Methodology?,TRUE,FALSE,Refers to training details.
"To me saying ""BLUE reduced for the other methods"" means that you have some other baseline you are comparing to.",Does the review address Comparison?,TRUE,FALSE,Implies comparison with other baselines.
"However, they compare to BERT models and build themselves on RoBERTa_base; how are the results meaningful if they use a stronger model to start with?",Does the review address Methodology?,TRUE,FALSE,Questions model selection and design choices.
"**Related work** The authors clearly describe the related prior works from both the perspectives of program synthesis, large language models, and benchmarks for program synthesis.",Does the review address Data/Task?,FALSE,TRUE,"Focuses on related work, not datasets/tasks."
"It is hard to infer the test gains, given the possibly significant hyperparameter optimization on the dev set.",Does the review address Presentation?,TRUE,FALSE,Highlights unclear reporting of experimental details.
It is great to have a theoretical analysis of the property of the influence function.,Does the review address Analysis?,TRUE,FALSE,Mentions a theoretical analysis aspect.
"However, there are still major gaps between the theoretical analysis, the conclusion and the empirical solution (please see the detailed comments).",Does the review address Theory?,TRUE,FALSE,Notes inconsistencies in the theoretical analysis.
- It is unclear why the zero-shot prediction of CLIP is not used as a baseline (as it would be equivalent to epsilon = 0).,Does the review address Comparison?,TRUE,FALSE,Questions the choice of baselines.
"Compared to the related work, the novel part of this work is: (i) a new retrieval way, which is not quite clear and convincing to me.",Does the review address Novelty?,TRUE,FALSE,Evaluates the uniqueness of the retrieval approach.
This is an interesting topic that can spur further research and help predictability and understand the LLM's behaviours in general.,Does the review address Methodology?,FALSE,TRUE,"Comments on topic significance, not on method details."
The proposed model explored to utilize better context information and captured the relation between video and sentence/word via graph neural networks.,Does the review address Methodology?,TRUE,FALSE,Mentions use of graph neural networks to capture relations.
The annotations in baseline [1] are much shorter compared to the annotations by the authors.,Does the review address Data/Task?,TRUE,FALSE,Discusses annotation differences in datasets.
#### Strength - The idea of perceiver IO is novel and solid -- a general architecture capable of handling general-purpose inputs and outputs across different tasks and modalities.,Does the review address Methodology?,TRUE,FALSE,Highlights a specific architectural design.
It handles the hallucination problem of LLM by training close-ended dataset and then non-answerable question-answer pairs.,Does the review address Data/Task?,TRUE,FALSE,Refers to training on specific datasets and question types.
(2) Another weakness is that the comparison with the vanilla and LS baselines does not seem to be properly controlled in terms of parameters.,Does the review address Comparison?,TRUE,FALSE,Points out issues with baseline parameter control.
Their thorough ablation experiments and other analysis yield some interesting findings the authors could emphasize more.,Does the review address Analysis?,TRUE,FALSE,Mentions ablation experiments and additional analysis.
"On the other hand, one could argue that N-Bref is novel because it combines a number of existing components in a unique way to achieve better performance that prior work.",Does the review address Novelty?,TRUE,FALSE,Emphasizes unique component combination for novelty.
The margin of change seems even larger than some results which are discussed in the paper as significant.,Does the review address Significance?,TRUE,FALSE,Observes a large performance change implying high impact.
"It is also strange that the multi-cluster approach, which discards inter-cluster (word and language) semantic information performs the best with respect to the extrinsic metrics.",Does the review address Methodology?,TRUE,FALSE,Questions the design of the multi-cluster method.
"you explained this in page 6, in Task Description.",Does the review address Presentation?,TRUE,FALSE,Refers to clarity in the task description presentation.
Is this strategy guaranteed optimal theoretically?,Does the review address Theory?,TRUE,FALSE,Asks about theoretical optimality.
"It is not the case that I find the experimental results inadequate, rather, the experiments run in the first place are generic and do not illustrate the points of interest with a continuous-channel referential game.",Does the review address Result?,TRUE,FALSE,Critiques the experimental outcomes.
"The authors cite Bordes et al. (https://arxiv.org/pdf/1506.02075.pdf), who collect a similar dataset and perform relation extraction using memory networks (which are commonly used for reading comprehension).",Does the review address Data/Task?,TRUE,FALSE,Mentions a dataset and associated task.
Impact: The labeling requirement was a huge bottleneck.,Does the review address Significance?,TRUE,FALSE,Highlights a practical impact issue.
"On the one hand the baselines make use of a large set of training trajectories, but on the other hand these methods train policies that choose low-level actions.",Does the review address Methodology?,TRUE,FALSE,Describes baseline method choices.
Or an experiment could address if using the phonotactics from a natural language results is more effective than using a randomly selected phonemes due to necessity for natural languages to have acoustically distinct words.,Does the review address Experiment?,TRUE,FALSE,Suggests an additional experiment.
My understanding is that contribution of the paper is in exploring using options framework to goal-oriented dialog to handle the issue in question.,Does the review address Methodology?,FALSE,TRUE,"Focuses on contribution, not method details."
"Are there any overheads/disadvantages because of multi-task learning (Like a larger model size, inference time for individual tasks etc)?",Does the review address Data/Task?,FALSE,TRUE,"Discusses model overhead, not datasets/tasks."
More of an issue is that the fact that the definition of general learner in Section 2.2 is not clearly structured.,Does the review address Definition/Description/Detail/Discussion/Explanation/Interpretation?,TRUE,FALSE,Criticizes the clarity of a definition.
"The main contribution are the following innovations: a special attention mechanism called block-diagonal conditional attention, a set of modules for adaptation of a pretrained model, and an uncertainty-based multi-task data sampling method.",Does the review address Contribution?,TRUE,FALSE,Lists the paper’s technical contributions.
"If this secondary goal is valid, the paper requires sufficient reasoning for why the presented approach is superior.",Does the review address Methodology?,FALSE,TRUE,"It demands reasoning for superiority, not details of the method."
"It provided me with a much more thoughtful explanation for why language model pre-training improves downstream task performance, beyond simply “it helps learn good general representations of language using large amounts of unlabeled text data” (my previous reasoning).",Does the review address Definition/Description/Detail/Discussion/Explanation/Interpretation?,TRUE,FALSE,It provides a detailed explanation of pre-training benefits.
Strength: - A novel architecture to enable deeper interaction between LM and GCN.,Does the review address Methodology?,TRUE,FALSE,It highlights a new architectural design.
**Strengths** - The paper is generally quite clearly written and the claims are well-validated.,Does the review address Intuition/Justification/Motivation/Validation?,TRUE,FALSE,It notes that the claims are well-validated.
The research shows how low-level proof artifact data may be used to significantly boost performance on high-level theorem proving by co-training auxiliary tasks.,Does the review address Result?,TRUE,FALSE,It reports a performance boost in theorem proving.
Clarity on Quantum Enhancements:  Section 3.2.2 seems to lack depth in the explanation of how the quantum correlations are calculated and utilized within the graph transformers.,Does the review address Presentation?,TRUE,FALSE,It criticizes the clarity of the explanation.
